DISTRICT,YEAR,WINNER,VOTES
MS-02,2016,independent,6918.0
MS-02,2016,reform,3823.0
MS-02,2016,democrat,192343.0
MS-03,2016,republican,209490.0
MS-03,2016,veterans party of america,8696.0
MS-03,2016,reform,2158.0
MS-03,2016,democrat,96101.0
MS-04,2016,democrat,77505.0
MS-04,2016,reform,5264.0
MS-04,2016,libertarian,14687.0
MS-04,2016,republican,181323.0
MO-01,2016,republican,62714.0
MO-01,2016,libertarian,14317.0
MO-01,2016,democrat,236993.0
MO-02,2016,republican,241954.0
MO-02,2016,libertarian,11758.0
MO-02,2016,green,3895.0
MO-02,2016,democrat,155689.0
MO-03,2016,libertarian,11962.0
MO-03,2016,democrat,102891.0
MO-03,2016,republican,249865.0
MO-03,2016,constitution,3605.0
MO-04,2016,democrat,92510.0
MO-04,2016,republican,225348.0
MO-04,2016,libertarian,14376.0
MO-05,2016,libertarian,9733.0
MO-05,2016,republican,123771.0
MO-05,2016,democrat,190766.0
MO-06,2016,republican,238388.0
MO-06,2016,democrat,99692.0
MO-06,2016,green,4241.0
MO-06,2016,libertarian,8123.0
MO-07,2016,libertarian,17153.0
MO-07,2016,republican,228692.0
MO-07,2016,democrat,92756.0
MO-08,2016,libertarian,9070.0
MO-08,2016,republican,229792.0
MO-08,2016,democrat,70009.0
MT-00,2016,libertarian,16554.0
MT-00,2016,democrat,205919.0
MT-00,2016,republican,285358.0
NE-01,2016,democrat,83467.0
NE-01,2016,republican,189771.0
NE-02,2016,republican,141066.0
NE-02,2016,libertarian,9640.0
NE-02,2016,democrat,137602.0
NE-03,2016,republican,226720.0
NV-01,2016,democrat,116537.0
NV-01,2016,independent american,3744.0
NV-01,2016,none,13897.0
NV-01,2016,republican,54174.0
NV-02,2016,none,6245.0
NV-02,2016,independent american,8693.0
NV-02,2016,democrat,115722.0
NV-02,2016,republican,182676.0
NV-03,2016,none,9566.0
NV-03,2016,republican,142926.0
NV-03,2016,independent american,11602.0
NV-03,2016,democrat,146869.0
NV-04,2016,republican,118328.0
NV-04,2016,independent american,8327.0
NV-04,2016,libertarian,10206.0
NV-04,2016,democrat,128985.0
NH-01,2016,independent,34735.0
NH-01,2016,democrat,162080.0
NH-01,2016,libertarian,5507.0
NH-01,2016,republican,157176.0
NH-02,2016,republican,158825.0
NH-02,2016,independent,17076.0
NH-02,2016,democrat,174371.0
NJ-01,2016,democrat,183231.0
NJ-01,2016,republican,112388.0
NJ-01,2016,socialist,5473.0
NJ-01,2016,americanindependents,1971.0
NJ-01,2016,libertarian,2410.0
NJ-02,2016,republican,176338.0
NJ-02,2016,democrat,110838.0
NJ-02,2016,people's independent progressive,1387.0
NJ-02,2016,for political revolution,1232.0
NJ-02,2016,libertarian,3773.0
NJ-02,2016,make government work,2653.0
NJ-02,2016,representing the 99%,1574.0
NJ-03,2016,democrat,127526.0
NJ-03,2016,constitution,5938.0
NJ-03,2016,republican,194596.0
NJ-04,2016,democrat,111532.0
NJ-04,2016,republican,211992.0
NJ-04,2016,economic growth,5840.0
NJ-04,2016,libertarian,3320.0
NJ-05,2016,republican,157690.0
NJ-05,2016,democrat,172587.0
NJ-05,2016,libertarian,7424.0
NJ-06,2016,libertarian,1720.0
NJ-06,2016,green,1912.0
NJ-06,2016,democrat,167895.0
NJ-06,2016,republican,91908.0
NJ-07,2016,republican,185850.0
NJ-07,2016,democrat,148188.0
NJ-07,2016,conservative,4254.0
NJ-07,2016,libertarian,5343.0
NJ-08,2016,democrat,134733.0
NJ-08,2016,republican,32337.0
NJ-08,2016,libertarian,3438.0
NJ-08,2016,wake up america,4381.0
NJ-09,2016,republican,65376.0
NJ-09,2016,democrat,162642.0
NJ-09,2016,nsa did 911,1897.0
NJ-09,2016,libertarian,3327.0
NJ-10,2016,republican,26450.0
NJ-10,2016,democrat,190856.0
NJ-10,2016,women of power,3719.0
NJ-10,2016,new beginning's,1746.0
NJ-11,2016,financial independence,7056.0
NJ-11,2016,libertarian,3475.0
NJ-11,2016,democrat,130162.0
NJ-11,2016,republican,194299.0
NJ-12,2016,green,2135.0
NJ-12,2016,republican,92407.0
NJ-12,2016,libertarian,2482.0
NJ-12,2016,we the people,1311.0
NJ-12,2016,democrat,181430.0
NJ-12,2016,legalize marijuana party,6094.0
NJ-12,2016,teddy roosevelt progressive,2775.0
NM-01,2016,republican,96879.0
NM-01,2016,democrat,181088.0
NM-02,2016,democrat,85232.0
NM-02,2016,republican,143515.0
NM-03,2016,republican,102730.0
NM-03,2016,democrat,170612.0
NY-01,2016,conservative,23327.0
NY-01,2016,women's equality,2496.0
NY-01,2016,working families,6147.0
NY-01,2016,republican,158409.0
NY-01,2016,reform,843.0
NY-01,2016,democrat,126635.0
NY-01,2016,independence,5920.0
NY-02,2016,democrat,102270.0
NY-02,2016,reform,2125.0
NY-02,2016,republican,157571.0
NY-02,2016,independence,3213.0
NY-02,2016,working families,4017.0
NY-02,2016,women's equality,1438.0
NY-02,2016,conservative,21810.0
NY-03,2016,democrat,171775.0
NY-03,2016,reform,1940.0
NY-03,2016,conservative,16410.0
NY-03,2016,republican,133954.0
NY-04,2016,women's equality,4562.0
NY-04,2016,republican,111246.0
NY-04,2016,reform,1055.0
NY-04,2016,conservative,14137.0
NY-04,2016,democrat,181861.0
NY-05,2016,republican,26791.0
NY-05,2016,green,3587.0
NY-05,2016,conservative,3521.0
NY-05,2016,women's equality,1963.0
NY-05,2016,democrat,197852.0
NY-06,2016,conservative,4875.0
NY-06,2016,republican,43770.0
NY-06,2016,democrat,131463.0
NY-06,2016,women's equality,5043.0
NY-06,2016,blue lives matter,1972.0
NY-06,2016,haris bhatti party,2123.0
NY-07,2016,republican,14941.0
NY-07,2016,conservative,2537.0
NY-07,2016,democrat,165819.0
NY-07,2016,women's equality,6327.0
NY-08,2016,democrat,203235.0
NY-08,2016,working families,11360.0
NY-08,2016,conservative,15401.0
NY-09,2016,conservative,17576.0
NY-09,2016,working families,15303.0
NY-09,2016,democrat,198886.0
NY-10,2016,working families,10471.0
NY-10,2016,independence,2093.0
NY-10,2016,republican,46275.0
NY-10,2016,democrat,180117.0
NY-10,2016,women's equality,1783.0
NY-10,2016,conservative,4646.0
NY-10,2016,stop iran deal,843.0
NY-11,2016,independence,5636.0
NY-11,2016,reform,1868.0
NY-11,2016,conservative,12824.0
NY-11,2016,green,3906.0
NY-11,2016,democrat,85257.0
NY-11,2016,republican,122606.0
NY-12,2016,democrat,230153.0
NY-12,2016,republican,49398.0
NY-12,2016,working families,14205.0
NY-13,2016,democrat,207194.0
NY-13,2016,republican,13129.0
NY-13,2016,green,8248.0
NY-13,2016,independence,2960.0
NY-13,2016,transparent government,1877.0
NY-14,2016,democrat,138367.0
NY-14,2016,women's equality,1903.0
NY-14,2016,working families,7317.0
NY-14,2016,republican,26891.0
NY-14,2016,conservative,3654.0
NY-15,2016,democrat,165688.0
NY-15,2016,conservative,2104.0
NY-15,2016,republican,6129.0
NY-16,2016,working families,8518.0
NY-16,2016,people's choice,11825.0
NY-16,2016,women's equality,2528.0
NY-16,2016,democrat,198811.0
NY-17,2016,working families,15706.0
NY-17,2016,democrat,193819.0
NY-17,2016,women's equality,5005.0
NY-18,2016,independence,10356.0
NY-18,2016,democrat,140951.0
NY-18,2016,republican,111117.0
NY-18,2016,working families,8771.0
NY-18,2016,women's equality,1982.0
NY-18,2016,conservative,16968.0
NY-18,2016,reform,1284.0
NY-19,2016,independence,8028.0
NY-19,2016,conservative,21353.0
NY-19,2016,reform,885.0
NY-19,2016,democrat,125956.0
NY-19,2016,working families,15268.0
NY-19,2016,republican,135905.0
NY-20,2016,working families,10935.0
NY-20,2016,democrat,188428.0
NY-20,2016,conservative,15902.0
NY-20,2016,republican,83328.0
NY-20,2016,independence,10622.0
NY-20,2016,reform,1508.0
NY-20,2016,women's equality,3036.0
NY-21,2016,working families,6196.0
NY-21,2016,conservative,15526.0
NY-21,2016,reform,964.0
NY-21,2016,republican,152597.0
NY-21,2016,green,12452.0
NY-21,2016,independence,8799.0
NY-21,2016,democrat,75965.0
NY-22,2016,conservative,16157.0
NY-22,2016,republican,113287.0
NY-22,2016,reform,24595.0
NY-22,2016,working families,11532.0
NY-22,2016,upstate jobs,10043.0
NY-22,2016,democrat,102734.0
NY-23,2016,democrat,106600.0
NY-23,2016,reform,876.0
NY-23,2016,conservative,16420.0
NY-23,2016,independence,6790.0
NY-23,2016,republican,136964.0
NY-23,2016,working families,11984.0
NY-24,2016,reform,1101.0
NY-24,2016,republican,150330.0
NY-24,2016,democrat,110550.0
NY-24,2016,independence,10931.0
NY-24,2016,conservative,20399.0
NY-24,2016,working families,8490.0
NY-25,2016,working families,10195.0
NY-25,2016,conservative,20883.0
NY-25,2016,reform,1071.0
NY-25,2016,democrat,168660.0
NY-25,2016,independence,6856.0
NY-25,2016,republican,113840.0
NY-25,2016,women's equality,4095.0
NY-26,2016,conservative,16447.0
NY-26,2016,republican,56930.0
NY-26,2016,working families,16138.0
NY-26,2016,women's equality,3829.0
NY-26,2016,democrat,195322.0
NY-27,2016,republican,175509.0
NY-27,2016,reform,1089.0
NY-27,2016,conservative,34292.0
NY-27,2016,democrat,107832.0
NY-27,2016,independence,9995.0
NC-01,2016,democrat,240661.0
NC-01,2016,libertarian,8471.0
NC-01,2016,republican,101567.0
NC-02,2016,democrat,169082.0
NC-02,2016,republican,221485.0
NC-03,2016,republican,217531.0
NC-03,2016,democrat,106170.0
NC-04,2016,democrat,279380.0
NC-04,2016,republican,130161.0
NC-05,2016,republican,207625.0
NC-05,2016,democrat,147887.0
NC-06,2016,republican,207983.0
NC-06,2016,democrat,143167.0
NC-07,2016,democrat,135905.0
NC-07,2016,republican,211801.0
NC-08,2016,republican,189863.0
NC-08,2016,democrat,133182.0
NC-09,2016,democrat,139041.0
NC-09,2016,republican,193452.0
NC-10,2016,democrat,128919.0
NC-10,2016,republican,220825.0
NC-11,2016,republican,230405.0
NC-11,2016,democrat,129103.0
NC-12,2016,democrat,234115.0
NC-12,2016,republican,115185.0
NC-13,2016,republican,199443.0
NC-13,2016,democrat,156049.0
ND-00,2016,democrat,80377.0
ND-00,2016,libertarian,23528.0
ND-00,2016,republican,233980.0
OH-01,2016,republican,210014.0
OH-01,2016,democrat,144644.0
OH-02,2016,republican,221193.0
OH-02,2016,democrat,111694.0
OH-03,2016,democrat,199791.0
OH-03,2016,republican,91560.0
OH-04,2016,republican,210227.0
OH-04,2016,democrat,98981.0
OH-05,2016,democrat,100392.0
OH-05,2016,republican,244599.0
OH-06,2016,democrat,88780.0
OH-06,2016,republican,213975.0
OH-07,2016,democrat,89638.0
OH-07,2016,republican,198221.0
OH-07,2016,no party,21694.0
OH-08,2016,republican,223833.0
OH-08,2016,green,13879.0
OH-08,2016,democrat,87794.0
OH-09,2016,democrat,193966.0
OH-09,2016,republican,88427.0
OH-10,2016,republican,215724.0
OH-10,2016,no party,10890.0
OH-10,2016,democrat,109981.0
OH-11,2016,republican,59769.0
OH-11,2016,democrat,242917.0
OH-12,2016,republican,251266.0
OH-12,2016,democrat,112638.0
OH-12,2016,green,13474.0
OH-13,2016,democrat,208610.0
OH-13,2016,republican,99377.0
OH-14,2016,republican,219191.0
OH-14,2016,democrat,130907.0
OH-15,2016,democrat,113960.0
OH-15,2016,republican,222847.0
OH-16,2016,democrat,119830.0
OH-16,2016,republican,225794.0
OK-01,2016,republican,1.0
OK-02,2016,democrat,62387.0
OK-02,2016,republican,189839.0
OK-02,2016,independent,16644.0
OK-03,2016,democrat,63090.0
OK-03,2016,republican,227525.0
OK-04,2016,republican,204143.0
OK-04,2016,libertarian,12574.0
OK-04,2016,democrat,76472.0
OK-05,2016,libertarian,17113.0
OK-05,2016,republican,160184.0
OK-05,2016,democrat,103273.0
OR-01,2016,democrat,225391.0
OR-01,2016,libertarian,12257.0
OR-01,2016,republican,139756.0
OR-02,2016,republican,272952.0
OR-02,2016,democrat,106640.0
OR-03,2016,progressive,27978.0
OR-03,2016,democrat,274687.0
OR-03,2016,independent,78154.0
OR-04,2016,libertarian,6527.0
OR-04,2016,republican,157743.0
OR-04,2016,pacific green,12194.0
OR-04,2016,democrat,220628.0
OR-05,2016,democrat,199505.0
OR-05,2016,pacific green,12542.0
OR-05,2016,republican,160443.0
PA-01,2016,democrat,245791.0
PA-01,2016,republican,53219.0
PA-02,2016,democrat,322514.0
PA-02,2016,republican,35131.0
PA-03,2016,republican,244893.0
PA-04,2016,democrat,113372.0
PA-04,2016,republican,220628.0
PA-05,2016,republican,206761.0
PA-05,2016,democrat,101082.0
PA-06,2016,democrat,155000.0
PA-06,2016,republican,207469.0
PA-07,2016,democrat,153824.0
PA-07,2016,republican,225678.0
PA-08,2016,democrat,173555.0
PA-08,2016,republican,207263.0
PA-09,2016,democrat,107985.0
PA-09,2016,republican,186580.0
PA-10,2016,democrat,89823.0
PA-10,2016,republican,211282.0
PA-11,2016,democrat,113800.0
PA-11,2016,republican,199421.0
PA-12,2016,republican,221851.0
PA-12,2016,democrat,137353.0
PA-13,2016,democrat,239316.0
PA-14,2016,democrat,255293.0
PA-14,2016,republican,87999.0
PA-15,2016,democrat,124129.0
PA-15,2016,libertarian,11727.0
PA-15,2016,republican,190618.0
PA-16,2016,democrat,134586.0
PA-16,2016,libertarian,10518.0
PA-16,2016,republican,168669.0
PA-17,2016,democrat,157734.0
PA-17,2016,republican,135430.0
PA-18,2016,republican,293684.0
RI-01,2016,democrat,130534.0
RI-01,2016,republican,71023.0
RI-02,2016,independent,16253.0
RI-02,2016,republican,70301.0
RI-02,2016,democrat,133108.0
SC-01,2016,working families,5757.0
SC-01,2016,green,3483.0
SC-01,2016,american,2774.0
SC-01,2016,libertarian,11614.0
SC-01,2016,republican,190410.0
SC-01,2016,democrat,110539.0
SC-02,2016,green,4146.0
SC-02,2016,democrat,105306.0
SC-02,2016,republican,183746.0
SC-02,2016,american,11444.0
SC-03,2016,democrat,72933.0
SC-03,2016,republican,196325.0
SC-04,2016,constitution,5103.0
SC-04,2016,republican,198648.0
SC-04,2016,democrat,91676.0
SC-05,2016,american,5388.0
SC-05,2016,democrat,105772.0
SC-05,2016,republican,161669.0
SC-06,2016,democrat,177947.0
SC-06,2016,republican,70099.0
SC-06,2016,green,2499.0
SC-06,2016,libertarian,3131.0
SC-07,2016,working families,6747.0
SC-07,2016,republican,176468.0
SC-07,2016,democrat,103454.0
SC-07,2016,green,2543.0
SD-00,2016,republican,237163.0
SD-00,2016,democrat,132810.0
TN-01,2016,independent,15702.0
TN-01,2016,democrat,39024.0
TN-01,2016,republican,198293.0
TN-02,2016,democrat,68401.0
TN-02,2016,republican,212455.0
TN-03,2016,independent,5098.0
TN-03,2016,democrat,76727.0
TN-03,2016,republican,176613.0
TN-04,2016,republican,165796.0
TN-04,2016,democrat,89141.0
TN-05,2016,republican,102433.0
TN-05,2016,democrat,171111.0
TN-06,2016,independent,20261.0
TN-06,2016,democrat,61995.0
TN-06,2016,republican,202234.0
TN-07,2016,republican,200407.0
TN-07,2016,democrat,65226.0
TN-07,2016,independent,11880.0
TN-08,2016,independent,6442.0
TN-08,2016,republican,194386.0
TN-08,2016,democrat,70925.0
TN-09,2016,independent,5203.0
TN-09,2016,republican,41123.0
TN-09,2016,democrat,171631.0
TX-01,2016,democrat,62847.0
TX-01,2016,libertarian,5062.0
TX-01,2016,republican,192434.0
TX-02,2016,libertarian,6429.0
TX-02,2016,democrat,100231.0
TX-02,2016,green,2884.0
TX-02,2016,republican,168692.0
TX-03,2016,libertarian,10448.0
TX-03,2016,republican,193684.0
TX-03,2016,green,2915.0
TX-03,2016,democrat,109420.0
TX-04,2016,libertarian,29577.0
TX-04,2016,republican,216643.0
TX-05,2016,libertarian,37406.0
TX-05,2016,republican,155469.0
TX-06,2016,green,7185.0
TX-06,2016,democrat,106667.0
TX-06,2016,republican,159444.0
TX-07,2016,republican,143542.0
TX-07,2016,democrat,111991.0
TX-08,2016,republican,236379.0
TX-09,2016,republican,36491.0
TX-09,2016,democrat,152032.0
TX-10,2016,democrat,120170.0
TX-10,2016,libertarian,13209.0
TX-10,2016,republican,179221.0
TX-11,2016,republican,201871.0
TX-11,2016,libertarian,23677.0
TX-12,2016,republican,196482.0
TX-12,2016,democrat,76029.0
TX-12,2016,libertarian,10604.0
TX-13,2016,republican,199050.0
TX-13,2016,green,7467.0
TX-13,2016,libertarian,14725.0
TX-14,2016,democrat,99054.0
TX-14,2016,republican,160631.0
TX-15,2016,democrat,101712.0
TX-15,2016,green,5448.0
TX-15,2016,libertarian,3442.0
TX-15,2016,republican,66877.0
TX-16,2016,democrat,150228.0
TX-16,2016,green,7510.0
TX-16,2016,libertarian,17491.0
TX-17,2016,republican,149417.0
TX-17,2016,democrat,86603.0
TX-17,2016,libertarian,9708.0
TX-18,2016,green,5845.0
TX-18,2016,republican,48306.0
TX-18,2016,democrat,150157.0
TX-19,2016,libertarian,17376.0
TX-19,2016,green,9785.0
TX-19,2016,republican,176314.0
TX-20,2016,libertarian,29055.0
TX-20,2016,democrat,149640.0
TX-20,2016,green,8974.0
TX-21,2016,democrat,129765.0
TX-21,2016,republican,202967.0
TX-21,2016,libertarian,14735.0
TX-21,2016,green,8564.0
TX-22,2016,democrat,123679.0
TX-22,2016,republican,181864.0
TX-23,2016,republican,110577.0
TX-23,2016,democrat,107526.0
TX-23,2016,libertarian,10862.0
TX-24,2016,green,3776.0
TX-24,2016,republican,154845.0
TX-24,2016,democrat,108389.0
TX-24,2016,libertarian,8625.0
TX-25,2016,libertarian,12135.0
TX-25,2016,democrat,117073.0
TX-25,2016,republican,180988.0
TX-26,2016,democrat,94507.0
TX-26,2016,libertarian,12843.0
TX-26,2016,republican,211730.0
TX-27,2016,republican,142251.0
TX-27,2016,democrat,88329.0
TX-28,2016,democrat,122086.0
TX-28,2016,green,4616.0
TX-28,2016,republican,57740.0
TX-29,2016,libertarian,3234.0
TX-29,2016,green,1453.0
TX-29,2016,republican,31646.0
TX-29,2016,democrat,95649.0
TX-30,2016,democrat,170502.0
TX-30,2016,republican,41518.0
TX-30,2016,green,2053.0
TX-30,2016,libertarian,4753.0
TX-31,2016,republican,166060.0
TX-31,2016,libertarian,14676.0
TX-31,2016,democrat,103852.0
TX-32,2016,libertarian,43490.0
TX-32,2016,republican,162868.0
TX-32,2016,green,22813.0
TX-33,2016,republican,33222.0
TX-33,2016,democrat,93147.0
TX-34,2016,democrat,104638.0
TX-34,2016,republican,62323.0
TX-35,2016,democrat,124612.0
TX-35,2016,republican,62384.0
TX-35,2016,libertarian,6504.0
TX-35,2016,green,4076.0
TX-36,2016,republican,193675.0
TX-36,2016,green,24890.0
UT-01,2016,libertarian,16296.0
UT-01,2016,republican,182925.0
UT-01,2016,unaffiliated,4850.0
UT-01,2016,democrat,73380.0
UT-02,2016,constitution,12517.0
UT-02,2016,republican,170524.0
UT-02,2016,democrat,93778.0
UT-03,2016,republican,209589.0
UT-03,2016,democrat,75716.0
UT-04,2016,democrat,113413.0
UT-04,2016,constitution,13559.0
UT-04,2016,republican,147597.0
VT-00,2016,democrat,264414.0
VT-00,2016,liberty union,29410.0
VA-01,2016,independent,12866.0
VA-01,2016,republican,230213.0
VA-01,2016,democrat,140785.0
VA-02,2016,republican,190475.0
VA-02,2016,democrat,119440.0
VA-03,2016,democrat,208337.0
VA-03,2016,republican,103289.0
VA-04,2016,republican,145731.0
VA-04,2016,democrat,200136.0
VA-05,2016,democrat,148339.0
VA-05,2016,republican,207758.0
VA-06,2016,democrat,112170.0
VA-06,2016,republican,225471.0
VA-07,2016,democrat,160159.0
VA-07,2016,republican,218057.0
VA-08,2016,independent,14664.0
VA-08,2016,republican,98387.0
VA-08,2016,democrat,246653.0
VA-09,2016,independent,9050.0
VA-09,2016,republican,212838.0
VA-09,2016,democrat,87877.0
VA-10,2016,republican,210791.0
VA-10,2016,democrat,187712.0
VA-11,2016,democrat,247818.0
WA-01,2016,democrat,193619.0
WA-01,2016,republican,155779.0
WA-02,2016,republican,117094.0
WA-02,2016,democrat,208314.0
WA-03,2016,republican,193457.0
WA-03,2016,democrat,119820.0
WA-04,2016,republican,132517.0
WA-05,2016,republican,192959.0
WA-05,2016,democrat,130575.0
WA-06,2016,democrat,201718.0
WA-06,2016,republican,126116.0
WA-07,2016,democrat,212010.0
WA-08,2016,republican,193145.0
WA-08,2016,democrat,127720.0
WA-09,2016,republican,76317.0
WA-09,2016,democrat,205165.0
WA-10,2016,democrat,170460.0
WA-10,2016,republican,120104.0
WV-01,2016,democrat,73534.0
WV-01,2016,republican,163469.0
WV-02,2016,democrat,101207.0
WV-02,2016,republican,140807.0
WV-03,2016,libertarian,16883.0
WV-03,2016,republican,140741.0
WV-03,2016,democrat,49708.0
WI-01,2016,democrat,107003.0
WI-01,2016,trump conservative,9429.0
WI-01,2016,republican,230072.0
WI-01,2016,libertarian,7486.0
WI-02,2016,democrat,273537.0
WI-02,2016,republican,124044.0
WI-03,2016,democrat,257401.0
WI-04,2016,libertarian,32183.0
WI-04,2016,independent,33494.0
WI-04,2016,democrat,220181.0
WI-05,2016,libertarian,15324.0
WI-05,2016,republican,260706.0
WI-05,2016,democrat,114477.0
WI-06,2016,democrat,133072.0
WI-06,2016,republican,204147.0
WI-06,2016,independent,19716.0
WI-07,2016,democrat,138643.0
WI-07,2016,republican,223418.0
WI-08,2016,republican,227892.0
WI-08,2016,democrat,135682.0
WY-00,2016,constitution,10362.0
WY-00,2016,democrat,75466.0
WY-00,2016,libertarian,9033.0
WY-00,2016,republican,156176.0
AL-01,2018,democrat,89226.0
AL-01,2018,republican,153228.0
AL-02,2018,republican,138879.0
AL-02,2018,democrat,86931.0
AL-03,2018,republican,147770.0
AL-03,2018,democrat,83996.0
AL-04,2018,republican,184255.0
AL-04,2018,democrat,46492.0
AL-05,2018,republican,159063.0
AL-05,2018,democrat,101388.0
AL-06,2018,republican,192542.0
AL-06,2018,democrat,85644.0
AL-07,2018,democrat,185010.0
AK-00,2018,democrat,131199.0
AK-00,2018,republican,149779.0
AZ-01,2018,republican,122784.0
AZ-01,2018,democrat,143240.0
AZ-02,2018,republican,133083.0
AZ-02,2018,democrat,161000.0
AZ-03,2018,republican,64868.0
AZ-03,2018,democrat,114650.0
AZ-04,2018,republican,188842.0
AZ-04,2018,democrat,84521.0
AZ-04,2018,green,3672.0
AZ-05,2018,republican,186037.0
AZ-05,2018,democrat,127027.0
AZ-06,2018,republican,173140.0
AZ-06,2018,democrat,140559.0
AZ-07,2018,democrat,113044.0
AZ-07,2018,green,18706.0
AZ-08,2018,republican,168835.0
AZ-08,2018,democrat,135569.0
AZ-09,2018,republican,101662.0
AZ-09,2018,democrat,159583.0
AR-01,2018,republican,138757.0
AR-01,2018,democrat,57907.0
AR-01,2018,libertarian,4581.0
AR-02,2018,republican,132125.0
AR-02,2018,libertarian,5193.0
AR-02,2018,democrat,116135.0
AR-03,2018,libertarian,5899.0
AR-03,2018,democrat,74952.0
AR-03,2018,republican,148717.0
AR-04,2018,libertarian,3952.0
AR-04,2018,democrat,63984.0
AR-04,2018,republican,136740.0
CA-01,2018,democrat,131548.0
CA-01,2018,republican,160046.0
CA-02,2018,republican,72576.0
CA-02,2018,democrat,243081.0
CA-03,2018,republican,97376.0
CA-03,2018,democrat,134875.0
CA-04,2018,democrat,156253.0
CA-04,2018,republican,184401.0
CA-05,2018,no party preference,55158.0
CA-05,2018,democrat,205860.0
CA-06,2018,democrat,162411.0
CA-07,2018,democrat,155016.0
CA-07,2018,republican,126601.0
CA-08,2018,republican,102415.0
CA-09,2018,democrat,113414.0
CA-09,2018,republican,87349.0
CA-10,2018,republican,105955.0
CA-10,2018,democrat,115945.0
CA-11,2018,republican,71312.0
CA-11,2018,democrat,204369.0
CA-12,2018,republican,41780.0
CA-12,2018,democrat,275292.0
CA-13,2018,democrat,260580.0
CA-13,2018,green,34257.0
CA-14,2018,republican,55439.0
CA-14,2018,democrat,211384.0
CA-15,2018,democrat,177989.0
CA-15,2018,republican,65940.0
CA-16,2018,republican,60693.0
CA-16,2018,democrat,82266.0
CA-17,2018,democrat,159105.0
CA-17,2018,republican,52057.0
CA-18,2018,democrat,225142.0
CA-18,2018,republican,77096.0
CA-19,2018,republican,57823.0
CA-19,2018,democrat,162496.0
CA-20,2018,democrat,183677.0
CA-20,2018,no party preference,42044.0
CA-21,2018,republican,56377.0
CA-21,2018,democrat,57239.0
CA-22,2018,democrat,105136.0
CA-22,2018,republican,117243.0
CA-23,2018,republican,131113.0
CA-23,2018,democrat,74661.0
CA-24,2018,republican,117881.0
CA-24,2018,democrat,166550.0
CA-25,2018,democrat,133209.0
CA-25,2018,republican,111813.0
CA-26,2018,republican,97210.0
CA-26,2018,democrat,158216.0
CA-27,2018,democrat,160504.0
CA-28,2018,democrat,196662.0
CA-28,2018,republican,54272.0
CA-29,2018,republican,29995.0
CA-29,2018,democrat,124697.0
CA-30,2018,democrat,191573.0
CA-30,2018,republican,69420.0
CA-31,2018,democrat,110143.0
CA-31,2018,republican,77352.0
CA-32,2018,democrat,121759.0
CA-32,2018,republican,55272.0
CA-33,2018,republican,93769.0
CA-33,2018,democrat,219091.0
CA-34,2018,democrat,110195.0
CA-34,2018,green,41711.0
CA-35,2018,republican,45604.0
CA-35,2018,democrat,103420.0
CA-36,2018,republican,84839.0
CA-36,2018,democrat,122169.0
CA-37,2018,democrat,210555.0
CA-37,2018,republican,25823.0
CA-38,2018,democrat,139188.0
CA-38,2018,republican,62968.0
CA-39,2018,democrat,126002.0
CA-39,2018,republican,118391.0
CA-40,2018,democrat,93938.0
CA-40,2018,green,27511.0
CA-41,2018,republican,58021.0
CA-41,2018,democrat,108227.0
CA-42,2018,democrat,100892.0
CA-42,2018,republican,131040.0
CA-43,2018,democrat,152272.0
CA-43,2018,republican,43780.0
CA-44,2018,democrat,97944.0
CA-45,2018,democrat,158906.0
CA-45,2018,republican,146383.0
CA-46,2018,democrat,102278.0
CA-46,2018,republican,45638.0
CA-47,2018,democrat,143354.0
CA-47,2018,republican,77682.0
CA-48,2018,republican,136899.0
CA-48,2018,democrat,157837.0
CA-49,2018,republican,128577.0
CA-49,2018,democrat,166453.0
CA-50,2018,democrat,125448.0
CA-50,2018,republican,134362.0
CA-51,2018,republican,44301.0
CA-51,2018,democrat,109527.0
CA-52,2018,republican,107015.0
CA-52,2018,democrat,188992.0
CA-53,2018,republican,83127.0
CA-53,2018,democrat,185667.0
CO-01,2018,republican,85207.0
CO-01,2018,democrat,272886.0
CO-01,2018,libertarian,11600.0
CO-02,2018,democrat,259608.0
CO-02,2018,republican,144901.0
CO-02,2018,libertarian,9749.0
CO-02,2018,independent,16356.0
CO-03,2018,republican,173205.0
CO-03,2018,democrat,146426.0
CO-03,2018,libertarian,5727.0
CO-03,2018,independent,10831.0
CO-04,2018,democrat,145544.0
CO-04,2018,republican,224038.0
CO-05,2018,democrat,126848.0
CO-05,2018,republican,184002.0
CO-05,2018,libertarian,11795.0
CO-06,2018,republican,148685.0
CO-06,2018,democrat,187639.0
CO-06,2018,libertarian,5886.0
CO-06,2018,unaffiliated,4607.0
CO-07,2018,democrat,204260.0
CO-07,2018,republican,119734.0
CO-07,2018,libertarian,14012.0
CT-01,2018,democrat,166155.0
CT-01,2018,republican,96024.0
CT-01,2018,working families,8932.0
CT-01,2018,green,3029.0
CT-02,2018,democrat,167659.0
CT-02,2018,republican,102483.0
CT-02,2018,working families,12072.0
CT-02,2018,libertarian,3305.0
CT-02,2018,green,3595.0
CT-03,2018,democrat,163211.0
CT-03,2018,republican,95667.0
CT-03,2018,working families,11361.0
CT-04,2018,democrat,168726.0
CT-04,2018,republican,103175.0
CT-04,2018,independent,3746.0
CT-05,2018,democrat,142901.0
CT-05,2018,republican,115146.0
CT-05,2018,working families,8324.0
